"target"	"target_word"	"mispronunciation"	"age"	"target_ortho"	"target_phono"	"tokid"	"meaningful"
"ch"	"dipońate"	NA	5.24128503075871	"dipońate"	"ṭipɔnætɛ"	"diponate 21"	FALSE
"e"	"dipońate"	NA	5.24128503075871	"dipońate"	"ṭipɔnætɛ"	"diponate 21"	FALSE
"i"	"dipońate"	"tiponade"	4.80109364319891	"dipońate"	"ṭipɔnætɛ"	"diponate 18"	TRUE
"p"	"dipońate"	"tiponade"	4.80109364319891	"dipońate"	"ṭipɔnætɛ"	"diponate 18"	TRUE
"o"	"dipońate"	"tiponade"	4.80109364319891	"dipońate"	"ṭipɔnætɛ"	"diponate 18"	TRUE
"a"	"dipońate"	"tiponade"	4.80109364319891	"dipońate"	"ṭipɔnætɛ"	"diponate 18"	TRUE
"e"	"dipońate"	"tiponade"	4.80109364319891	"dipońate"	"ṭipɔnætɛ"	"diponate 18"	TRUE
"d"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"i"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"p"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"o"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"'n"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"a"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"ch"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"e"	"dipońate"	NA	7.35475051264525	"dipońate"	"ṭipɔnætɛ"	"diponate 24"	FALSE
"d"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"i"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"p"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"o"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"'n"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"a"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"ch"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"e"	"dipońate"	NA	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 12"	FALSE
"d"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"i"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"p"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"o"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"'n"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"a"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"ch"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"e"	"dipońate"	NA	7.47505126452495	"dipońate"	"ṭipɔnætɛ"	"diponate 11"	FALSE
"i"	"dipońate"	"tiponate"	7.12781954887218	"dipońate"	"ṭipɔnætɛ"	"diponate 25"	TRUE
"p"	"dipońate"	"tiponate"	7.12781954887218	"dipońate"	"ṭipɔnætɛ"	"diponate 25"	TRUE
"o"	"dipońate"	"tiponate"	7.12781954887218	"dipońate"	"ṭipɔnætɛ"	"diponate 25"	TRUE
"a"	"dipońate"	"tiponate"	7.12781954887218	"dipońate"	"ṭipɔnætɛ"	"diponate 25"	TRUE
"ch"	"dipońate"	"tiponate"	7.12781954887218	"dipońate"	"ṭipɔnætɛ"	"diponate 25"	TRUE
"e"	"dipońate"	"tiponate"	7.12781954887218	"dipońate"	"ṭipɔnætɛ"	"diponate 25"	TRUE
"d"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"i"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"p"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"o"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"'n"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"a"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"ch"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"e"	"dipońate"	NA	7.94258373205742	"dipońate"	"ṭipɔnætɛ"	"diponate 15"	FALSE
"d"	"dipońate"	"di"	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 19"	TRUE
"i"	"dipońate"	"di"	9.09911141490089	"dipońate"	"ṭipɔnætɛ"	"diponate 19"	TRUE
"i"	"dipońate"	"tiponate"	5.27136021872864	"dipońate"	"ṭipɔnætɛ"	"diponate 30"	TRUE
"p"	"dipońate"	"tiponate"	5.27136021872864	"dipońate"	"ṭipɔnætɛ"	"diponate 30"	TRUE
"o"	"dipońate"	"tiponate"	5.27136021872864	"dipońate"	"ṭipɔnætɛ"	"diponate 30"	TRUE
"a"	"dipońate"	"tiponate"	5.27136021872864	"dipońate"	"ṭipɔnætɛ"	"diponate 30"	TRUE
"ch"	"dipońate"	"tiponate"	5.27136021872864	"dipońate"	"ṭipɔnætɛ"	"diponate 30"	TRUE
"e"	"dipońate"	"tiponate"	5.27136021872864	"dipońate"	"ṭipɔnætɛ"	"diponate 30"	TRUE
"d"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"i"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"p"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"o"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"'n"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"a"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"ch"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"e"	"dipońate"	NA	5.52836637047163	"dipońate"	"ṭipɔnætɛ"	"diponate 8"	FALSE
"i"	"dipońate"	"tiponate"	7.81134654818865	"dipońate"	"ṭipɔnætɛ"	"diponate 10"	TRUE
"p"	"dipońate"	"tiponate"	7.81134654818865	"dipońate"	"ṭipɔnætɛ"	"diponate 10"	TRUE
"o"	"dipońate"	"tiponate"	7.81134654818865	"dipońate"	"ṭipɔnætɛ"	"diponate 10"	TRUE
"a"	"dipońate"	"tiponate"	7.81134654818865	"dipońate"	"ṭipɔnætɛ"	"diponate 10"	TRUE
"ch"	"dipońate"	"tiponate"	7.81134654818865	"dipońate"	"ṭipɔnætɛ"	"diponate 10"	TRUE
"e"	"dipońate"	"tiponate"	7.81134654818865	"dipońate"	"ṭipɔnætɛ"	"diponate 10"	TRUE
"d"	"dipońate"	"diponade"	8.30895420369105	"dipońate"	"ṭipɔnætɛ"	"diponate 16"	TRUE
"i"	"dipońate"	"diponade"	8.30895420369105	"dipońate"	"ṭipɔnætɛ"	"diponate 16"	TRUE
"p"	"dipońate"	"diponade"	8.30895420369105	"dipońate"	"ṭipɔnætɛ"	"diponate 16"	TRUE
"o"	"dipońate"	"diponade"	8.30895420369105	"dipońate"	"ṭipɔnætɛ"	"diponate 16"	TRUE
"a"	"dipońate"	"diponade"	8.30895420369105	"dipońate"	"ṭipɔnætɛ"	"diponate 16"	TRUE
"e"	"dipońate"	"diponade"	8.30895420369105	"dipońate"	"ṭipɔnætɛ"	"diponate 16"	TRUE
"d"	"dipońate"	"diponade"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 22"	TRUE
"i"	"dipońate"	"diponade"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 22"	TRUE
"p"	"dipońate"	"diponade"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 22"	TRUE
"o"	"dipońate"	"diponade"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 22"	TRUE
"a"	"dipońate"	"diponade"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 22"	TRUE
"e"	"dipońate"	"diponade"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 22"	TRUE
"d"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"i"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"p"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"o"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"'n"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"a"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"ch"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"e"	"dipońate"	NA	8.6015037593985	"dipońate"	"ṭipɔnætɛ"	"diponate 23"	FALSE
"i"	"dipońate"	"tiponate"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 5"	TRUE
"p"	"dipońate"	"tiponate"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 5"	TRUE
"o"	"dipońate"	"tiponate"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 5"	TRUE
"a"	"dipońate"	"tiponate"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 5"	TRUE
"ch"	"dipońate"	"tiponate"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 5"	TRUE
"e"	"dipońate"	"tiponate"	NA	"dipońate"	"ṭipɔnætɛ"	"diponate 5"	TRUE
"d"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"i"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"p"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"o"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"'n"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"a"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"ch"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"e"	"dipońate"	NA	8	"dipońate"	"ṭipɔnætɛ"	"diponate 4"	FALSE
"d"	"diyeto"	NA	9.09911141490089	"diyeto"	"ṭijɛtɔ"	"diyeto 21"	FALSE
"i"	"diyeto"	NA	9.09911141490089	"diyeto"	"ṭijɛtɔ"	"diyeto 21"	FALSE
"y"	"diyeto"	NA	9.09911141490089	"diyeto"	"ṭijɛtɔ"	"diyeto 21"	FALSE
"e"	"diyeto"	NA	9.09911141490089	"diyeto"	"ṭijɛtɔ"	"diyeto 21"	FALSE
"ch"	"diyeto"	NA	9.09911141490089	"diyeto"	"ṭijɛtɔ"	"diyeto 21"	FALSE
"o"	"diyeto"	NA	9.09911141490089	"diyeto"	"ṭijɛtɔ"	"diyeto 21"	FALSE
"d"	"diyeto"	NA	10.1982228298018	"diyeto"	"ṭijɛtɔ"	"diyeto 11"	FALSE
"i"	"diyeto"	NA	10.1982228298018	"diyeto"	"ṭijɛtɔ"	"diyeto 11"	FALSE
"y"	"diyeto"	NA	10.1982228298018	"diyeto"	"ṭijɛtɔ"	"diyeto 11"	FALSE
"e"	"diyeto"	NA	10.1982228298018	"diyeto"	"ṭijɛtɔ"	"diyeto 11"	FALSE
"ch"	"diyeto"	NA	10.1982228298018	"diyeto"	"ṭijɛtɔ"	"diyeto 11"	FALSE
"o"	"diyeto"	NA	10.1982228298018	"diyeto"	"ṭijɛtɔ"	"diyeto 11"	FALSE
"i"	"diyeto"	"tiyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 25"	TRUE
"y"	"diyeto"	"tiyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 25"	TRUE
"e"	"diyeto"	"tiyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 25"	TRUE
"ch"	"diyeto"	"tiyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 25"	TRUE
"o"	"diyeto"	"tiyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 25"	TRUE
"i"	"diyeto"	"tiyeto"	5.24128503075871	"diyeto"	"ṭijɛtɔ"	"diyeto 27"	TRUE
"y"	"diyeto"	"tiyeto"	5.24128503075871	"diyeto"	"ṭijɛtɔ"	"diyeto 27"	TRUE
"e"	"diyeto"	"tiyeto"	5.24128503075871	"diyeto"	"ṭijɛtɔ"	"diyeto 27"	TRUE
"ch"	"diyeto"	"tiyeto"	5.24128503075871	"diyeto"	"ṭijɛtɔ"	"diyeto 27"	TRUE
"o"	"diyeto"	"tiyeto"	5.24128503075871	"diyeto"	"ṭijɛtɔ"	"diyeto 27"	TRUE
"i"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 36"	TRUE
"y"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 36"	TRUE
"e"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 36"	TRUE
"ch"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 36"	TRUE
"o"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 36"	TRUE
"i"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 10"	TRUE
"y"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 10"	TRUE
"e"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 10"	TRUE
"ch"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 10"	TRUE
"o"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 10"	TRUE
"i"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 23"	TRUE
"y"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 23"	TRUE
"e"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 23"	TRUE
"ch"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 23"	TRUE
"o"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 23"	TRUE
"i"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 15"	TRUE
"y"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 15"	TRUE
"e"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 15"	TRUE
"ch"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 15"	TRUE
"o"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 15"	TRUE
"i"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 3"	TRUE
"y"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 3"	TRUE
"e"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 3"	TRUE
"ch"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 3"	TRUE
"o"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 3"	TRUE
"e"	"diyeto"	"etO"	6.76965140123035	"diyeto"	"ṭijɛtɔ"	"diyeto 18"	TRUE
"ch"	"diyeto"	"etO"	6.76965140123035	"diyeto"	"ṭijɛtɔ"	"diyeto 18"	TRUE
"d"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 29"	FALSE
"i"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 29"	FALSE
"y"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 29"	FALSE
"e"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 29"	FALSE
"ch"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 29"	FALSE
"o"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 29"	FALSE
"i"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 28"	TRUE
"y"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 28"	TRUE
"e"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 28"	TRUE
"ch"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 28"	TRUE
"o"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 28"	TRUE
"d"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 26"	FALSE
"i"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 26"	FALSE
"y"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 26"	FALSE
"e"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 26"	FALSE
"ch"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 26"	FALSE
"o"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 26"	FALSE
"i"	"diyeto"	"tiyeto"	6	"diyeto"	"ṭijɛtɔ"	"diyeto 1"	TRUE
"y"	"diyeto"	"tiyeto"	6	"diyeto"	"ṭijɛtɔ"	"diyeto 1"	TRUE
"e"	"diyeto"	"tiyeto"	6	"diyeto"	"ṭijɛtɔ"	"diyeto 1"	TRUE
"ch"	"diyeto"	"tiyeto"	6	"diyeto"	"ṭijɛtɔ"	"diyeto 1"	TRUE
"o"	"diyeto"	"tiyeto"	6	"diyeto"	"ṭijɛtɔ"	"diyeto 1"	TRUE
"i"	"diyeto"	"piyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 2"	TRUE
"y"	"diyeto"	"piyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 2"	TRUE
"e"	"diyeto"	"piyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 2"	TRUE
"ch"	"diyeto"	"piyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 2"	TRUE
"o"	"diyeto"	"piyeto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 2"	TRUE
"i"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 17"	TRUE
"y"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 17"	TRUE
"e"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 17"	TRUE
"ch"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 17"	TRUE
"o"	"diyeto"	"tiyeto"	5.27136021872864	"diyeto"	"ṭijɛtɔ"	"diyeto 17"	TRUE
"i"	"diyeto"	"piyetO"	7.37115516062885	"diyeto"	"ṭijɛtɔ"	"diyeto 34"	TRUE
"y"	"diyeto"	"piyetO"	7.37115516062885	"diyeto"	"ṭijɛtɔ"	"diyeto 34"	TRUE
"e"	"diyeto"	"piyetO"	7.37115516062885	"diyeto"	"ṭijɛtɔ"	"diyeto 34"	TRUE
"ch"	"diyeto"	"piyetO"	7.37115516062885	"diyeto"	"ṭijɛtɔ"	"diyeto 34"	TRUE
"d"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 14"	FALSE
"i"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 14"	FALSE
"y"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 14"	FALSE
"e"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 14"	FALSE
"ch"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 14"	FALSE
"o"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 14"	FALSE
"i"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 16"	TRUE
"y"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 16"	TRUE
"e"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 16"	TRUE
"ch"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 16"	TRUE
"o"	"diyeto"	"tiyeto"	3.91797676008202	"diyeto"	"ṭijɛtɔ"	"diyeto 16"	TRUE
"i"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 35"	TRUE
"y"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 35"	TRUE
"e"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 35"	TRUE
"ch"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 35"	TRUE
"o"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 35"	TRUE
"d"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 19"	FALSE
"i"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 19"	FALSE
"y"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 19"	FALSE
"e"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 19"	FALSE
"ch"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 19"	FALSE
"o"	"diyeto"	NA	5.52836637047163	"diyeto"	"ṭijɛtɔ"	"diyeto 19"	FALSE
"i"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 20"	TRUE
"y"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 20"	TRUE
"e"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 20"	TRUE
"ch"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 20"	TRUE
"o"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 20"	TRUE
"i"	"diyeto"	"pieto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 37"	TRUE
"e"	"diyeto"	"pieto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 37"	TRUE
"ch"	"diyeto"	"pieto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 37"	TRUE
"o"	"diyeto"	"pieto"	7.60628844839371	"diyeto"	"ṭijɛtɔ"	"diyeto 37"	TRUE
"i"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 12"	TRUE
"y"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 12"	TRUE
"e"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 12"	TRUE
"ch"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 12"	TRUE
"o"	"diyeto"	"piyeto"	5.64046479835954	"diyeto"	"ṭijɛtɔ"	"diyeto 12"	TRUE
"d"	"diyeto"	NA	7.25358851674641	"diyeto"	"ṭijɛtɔ"	"diyeto 32"	FALSE
"i"	"diyeto"	NA	7.25358851674641	"diyeto"	"ṭijɛtɔ"	"diyeto 32"	FALSE
"y"	"diyeto"	NA	7.25358851674641	"diyeto"	"ṭijɛtɔ"	"diyeto 32"	FALSE
"e"	"diyeto"	NA	7.25358851674641	"diyeto"	"ṭijɛtɔ"	"diyeto 32"	FALSE
"ch"	"diyeto"	NA	7.25358851674641	"diyeto"	"ṭijɛtɔ"	"diyeto 32"	FALSE
"o"	"diyeto"	NA	7.25358851674641	"diyeto"	"ṭijɛtɔ"	"diyeto 32"	FALSE
"i"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 5"	TRUE
"y"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 5"	TRUE
"e"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 5"	TRUE
"ch"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 5"	TRUE
"o"	"diyeto"	"tiyeto"	4.97881066302119	"diyeto"	"ṭijɛtɔ"	"diyeto 5"	TRUE
"i"	"diyeto"	"tiyeto"	5.09637730690362	"diyeto"	"ṭijɛtɔ"	"diyeto 4"	TRUE
"y"	"diyeto"	"tiyeto"	5.09637730690362	"diyeto"	"ṭijɛtɔ"	"diyeto 4"	TRUE
"e"	"diyeto"	"tiyeto"	5.09637730690362	"diyeto"	"ṭijɛtɔ"	"diyeto 4"	TRUE
"ch"	"diyeto"	"tiyeto"	5.09637730690362	"diyeto"	"ṭijɛtɔ"	"diyeto 4"	TRUE
"o"	"diyeto"	"tiyeto"	5.09637730690362	"diyeto"	"ṭijɛtɔ"	"diyeto 4"	TRUE
"d"	"diyeto"	NA	5.11278195488722	"diyeto"	"ṭijɛtɔ"	"diyeto 30"	FALSE
"i"	"diyeto"	NA	5.11278195488722	"diyeto"	"ṭijɛtɔ"	"diyeto 30"	FALSE
