row;annotator;date;token;item;correct;mispronunciation;meaning;comment
472;DY;16-Sep-19;20;kani;0;k:ani;0;
473;DY;16-Sep-19;21;kani;0;k;0;
474;DY;16-Sep-19;22;kani;1;NA;NA;
475;DY;16-Sep-19;23;kani;1;NA;NA;
476;DY;16-Sep-19;24;kani;1;NA;NA;
477;DY;16-Sep-19;25;kani;1;NA;NA;
478;DY;16-Sep-19;26;kani;1;NA;NA;
479;DY;16-Sep-19;27;kani;0;k:ani;0;
480;DY;16-Sep-19;28;kani;0;deni;0;
481;DY;16-Sep-19;29;kani;1;NA;NA;
482;DY;16-Sep-19;1;kipo;1;NA;NA;
483;DY;16-Sep-19;2;kipo;1;NA;NA;
484;DY;16-Sep-19;3;kipo;1;NA;NA;
485;DY;16-Sep-19;4;kipo;1;NA;NA;
486;DY;16-Sep-19;5;kipo;1;NA;NA;
487;DY;16-Sep-19;6;kipo;0;chipo;0;
488;DY;16-Sep-19;7;kipo;1;NA;NA;
489;DY;16-Sep-19;8;kipo;1;NA;NA;
490;DY;16-Sep-19;9;kipo;1;NA;NA;
491;DY;16-Sep-19;10;kipo;1;NA;NA;
492;DY;16-Sep-19;11;kipo;1;NA;NA;
493;DY;16-Sep-19;12;kipo;1;NA;NA;
494;DY;16-Sep-19;13;kipo;0;chipo;0;
495;DY;16-Sep-19;14;kipo;1;NA;NA;
496;DY;16-Sep-19;15;kipo;0;dipo;0;
497;DY;16-Sep-19;16;kipo;1;NA;NA;
498;DY;16-Sep-19;17;kipo;0;dipo;0;
499;DY;16-Sep-19;18;kipo;0;chipo;0;
500;DY;16-Sep-19;19;kipo;1;NA;NA;
501;DY;16-Sep-19;20;kipo;1;NA;NA;
502;DY;16-Sep-19;21;kipo;0;tipo;0;
503;DY;16-Sep-19;22;kipo;1;NA;NA;
504;DY;16-Sep-19;23;kipo;1;NA;NA;
505;DY;16-Sep-19;24;kipo;1;NA;NA;
506;DY;16-Sep-19;25;kipo;1;NA;NA;
507;DY;16-Sep-19;26;kipo;0;chipo;0;
508;DY;16-Sep-19;27;kipo;1;NA;NA;
509;DY;16-Sep-19;1;kp_aa;1;NA;NA;
510;DY;16-Sep-19;2;kp_aa;0;t:ââ;flood/wait for something;
511;DY;16-Sep-19;3;kp_aa;0;t:ââ;flood/wait for something;
512;DY;16-Sep-19;4;kp_aa;0;k:ââ;post;
513;DY;16-Sep-19;5;kp_aa;0;d:ââ;pot/moon/month;
514;DY;16-Sep-19;6;kp_aa;0;NA;NA;
515;DY;16-Sep-19;7;kp_aa;0;kn:ââ;butt;
516;DY;16-Sep-19;8;kp_aa;1;NA;NA;
517;DY;16-Sep-19;9;kp_aa;0;kn:ââ;butt;
518;DY;16-Sep-19;10;kp_aa;1;NA;NA;
519;DY;16-Sep-19;11;kp_aa;1;NA;NA;
520;DY;16-Sep-19;12;kp_aa;0;paa;walk;
521;DY;16-Sep-19;13;kp_aa;1;NA;NA;
522;DY;16-Sep-19;14;kp_aa;1;NA;NA;
523;DY;16-Sep-19;15;kp_aa;0;kpo;ashes/wrap/chew/smoke/give to you or me;MC edited meaning for clarity
524;DY;16-Sep-19;16;kp_aa;0;d:ââ;pot/moon/month;
525;DY;16-Sep-19;17;kp_aa;1;NA;NA;
526;DY;16-Sep-19;18;kp_aa;0;d:ââ;pot/moon/month;
527;DY;16-Sep-19;19;kp_aa;0;k:ââ;post;
528;DY;16-Sep-19;20;kp_aa;0;w:ââ;dog;
529;DY;16-Sep-19;21;kp_aa;1;NA;NA;
530;DY;16-Sep-19;22;kp_aa;1;NA;NA;
531;DY;16-Sep-19;23;kp_aa;0;d:ââ;pot/moon/month;
532;DY;16-Sep-19;24;kp_aa;0;t:ââ;flood/wait for something;
533;DY;16-Sep-19;25;kp_aa;0;t:ââ;flood/wait for something;
534;DY;16-Sep-19;26;kp_aa;1;NA;NA;
535;DY;16-Sep-19;27;kp_aa;1;NA;NA;
536;DY;16-Sep-19;28;kp_aa;1;NA;NA;
537;DY;16-Sep-19;29;kp_aa;0;kn:ââ;butt;
538;DY;16-Sep-19;30;kp_aa;1;NA;NA;
539;DY;16-Sep-19;31;kp_aa;1;NA;NA;
540;DY;16-Sep-19;32;kp_aa;1;NA;NA;
541;DY;16-Sep-19;33;kp_aa;0;d:ââ;pot/moon/month;
542;DY;16-Sep-19;34;kp_aa;1;NA;NA;
543;DY;16-Sep-19;35;kp_aa;0;t:ââ;flood/wait for something;
544;DY;16-Sep-19;36;kp_aa;0;kmo;flying fish;
545;DY;16-Sep-19;37;kp_aa;0;kmo;flying fish;
546;DY;16-Sep-19;38;kp_aa;0;d:ââ;pot/moon/month;
547;DY;16-Sep-19;39;kp_aa;0;kpo;ashes/wrap/chew/smoke/give to you or me;MC edited meaning for clarity
548;DY;16-Sep-19;40;kp_aa;0;d:ââ;pot/moon/month;
549;DY;16-Sep-19;41;kp_aa;0;t:ââ;flood/wait for something;
550;DY;16-Sep-19;1;kpu;0;pê;long thing;
551;DY;16-Sep-19;2;kpu;1;NA;NA;
552;DY;16-Sep-19;3;kpu;0;tpe;vagina;
553;DY;16-Sep-19;4;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
554;DY;16-Sep-19;5;kpu;0;pê;long thing;
555;DY;16-Sep-19;6;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
556;DY;16-Sep-19;7;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
557;DY;16-Sep-19;8;kpu;1;NA;NA;
558;DY;16-Sep-19;9;kpu;1;NA;NA;
559;DY;16-Sep-19;10;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
560;DY;16-Sep-19;11;kpu;1;NA;NA;
561;DY;16-Sep-19;12;kpu;1;NA;NA;
562;DY;16-Sep-19;13;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
563;DY;16-Sep-19;14;kpu;1;NA;NA;
564;DY;16-Sep-19;15;kpu;1;NA;NA;
565;DY;16-Sep-19;16;kpu;1;NA;NA;
566;DY;16-Sep-19;17;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
567;DY;16-Sep-19;18;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
568;DY;16-Sep-19;19;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
569;DY;16-Sep-19;20;kpu;0;kpê;vine/string/light something on fire;MC edited meaning for clarity
570;DY;16-Sep-19;1;lv_e;1;NA;NA;
571;DY;16-Sep-19;2;lv_e;1;NA;NA;
572;DY;16-Sep-19;3;lv_e;1;NA;NA;
573;DY;16-Sep-19;4;lv_e;0;w:ââ;dog;
574;DY;16-Sep-19;5;lv_e;1;NA;NA;
575;DY;16-Sep-19;6;lv_e;0;w:ââ;dog;
576;DY;16-Sep-19;7;lv_e;0;va;0;
577;DY;16-Sep-19;8;lv_e;0;w:ââ;dog;
578;DY;16-Sep-19;9;lv_e;0;v:a;0;
579;DY;16-Sep-19;10;lv_e;0;va;0;
580;DY;16-Sep-19;11;lv_e;0;w:ââ;dog;
581;DY;16-Sep-19;12;lv_e;1;NA;NA;
582;DY;16-Sep-19;13;lv_e;0;wo;day;
583;DY;16-Sep-19;14;lv_e;0;ghîî;descend;MC edited meaning for clarity
584;DY;16-Sep-19;15;lv_e;1;NA;NA;
585;DY;16-Sep-19;16;lv_e;0;w:ââ;dog;
586;DY;16-Sep-19;17;lv_e;1;NA;NA;
587;DY;16-Sep-19;18;lv_e;0;wo;day;
588;DY;16-Sep-19;19;lv_e;1;NA;NA;
589;DY;16-Sep-19;20;lv_e;1;NA;NA;
590;DY;16-Sep-19;21;lv_e;0;w:ââ;dog;
591;DY;16-Sep-19;22;lv_e;1;NA;NA;
592;DY;16-Sep-19;23;lv_e;0;w:ââ;dog;
593;DY;16-Sep-19;24;lv_e;0;w:ââ;dog;
594;DY;16-Sep-19;25;lv_e;1;NA;NA;
595;DY;16-Sep-19;26;lv_e;1;NA;NA;
596;DY;16-Sep-19;27;lv_e;0;km:ii;coconut;
597;DY;16-Sep-19;28;lv_e;1;NA;NA;
598;DY;16-Sep-19;1;lva;1;NA;NA;
599;DY;16-Sep-19;2;lva;1;NA;NA;
600;DY;16-Sep-19;3;lva;1;NA;NA;
601;DY;16-Sep-19;4;lva;1;NA;NA;
602;DY;16-Sep-19;5;lva;0;lv:ââ;a man's name;
603;DY;16-Sep-19;6;lva;1;NA;NA;
604;DY;16-Sep-19;7;lva;0;ghee;peeling;
605;DY;16-Sep-19;8;lva;1;NA;NA;
606;DY;16-Sep-19;9;lva;1;NA;NA;
607;DY;16-Sep-19;10;lva;0;vy:a;hit;
608;DY;16-Sep-19;11;lva;0;lvee;type of fish;
609;DY;16-Sep-19;12;lva;0;vy:a;hit;
610;DY;16-Sep-19;13;lva;0;vy:a;hit;
611;DY;16-Sep-19;14;lva;1;NA;NA;
612;DY;16-Sep-19;15;lva;1;NA;NA;
613;DY;16-Sep-19;16;lva;1;NA;NA;
614;DY;16-Sep-19;17;lva;0;vy:a;hit;
615;DY;16-Sep-19;18;lva;0;d:ââ;pot/moon/month;
616;DY;16-Sep-19;19;lva;1;NA;NA;
617;DY;16-Sep-19;20;lva;1;NA;NA;
618;DY;16-Sep-19;21;lva;1;NA;NA;
619;DY;16-Sep-19;22;lva;0;lvee;type of fish;
620;DY;16-Sep-19;23;lva;0;lvee;type of fish;
621;DY;16-Sep-19;24;lva;0;lvee;type of fish;
622;DY;16-Sep-19;25;lva;1;NA;NA;
623;DY;16-Sep-19;26;lva;0;vy:a;hit;
624;DY;16-Sep-19;27;lva;1;NA;NA;
625;DY;16-Sep-19;28;lva;1;NA;NA;
626;DY;16-Sep-19;29;lva;0;w:ââ;dog;
627;DY;16-Sep-19;30;lva;0;vy:a;hit;
628;DY;16-Sep-19;31;lva;0;vy:a;hit;
629;DY;16-Sep-19;32;lva;1;NA;NA;
630;DY;16-Sep-19;1;lvi;1;NA;NA;
631;DY;16-Sep-19;2;lvi;1;NA;NA;
632;DY;16-Sep-19;3;lvi;1;NA;NA;
633;DY;16-Sep-19;4;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
634;DY;16-Sep-19;5;lvi;1;NA;NA;
635;DY;16-Sep-19;6;lvi;0;l--vi;0;
636;DY;16-Sep-19;7;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
637;DY;16-Sep-19;8;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
638;DY;16-Sep-19;9;lvi;0;ghi;0;
639;DY;16-Sep-19;10;lvi;1;NA;NA;
640;DY;16-Sep-19;11;lvi;1;NA;NA;
641;DY;16-Sep-19;12;lvi;1;NA;NA;
642;DY;16-Sep-19;13;lvi;1;NA;NA;
643;DY;16-Sep-19;14;lvi;1;NA;NA;
644;DY;16-Sep-19;15;lvi;1;NA;NA;
645;DY;16-Sep-19;16;lvi;1;NA;NA;
646;DY;16-Sep-19;17;lvi;1;NA;NA;
647;DY;16-Sep-19;18;lvi;0;lukwe;what;
648;DY;16-Sep-19;19;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
649;DY;16-Sep-19;20;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
650;DY;16-Sep-19;21;lvi;1;NA;NA;
651;DY;16-Sep-19;22;lvi;1;NA;NA;
652;DY;16-Sep-19;23;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
653;DY;16-Sep-19;24;lvi;1;NA;NA;
654;DY;16-Sep-19;25;lvi;1;NA;NA;
655;DY;16-Sep-19;26;lvi;1;NA;NA;
656;DY;16-Sep-19;27;lvi;1;NA;NA;
657;DY;16-Sep-19;28;lvi;1;NA;NA;
658;DY;16-Sep-19;29;lvi;1;NA;NA;
659;DY;16-Sep-19;30;lvi;1;NA;NA;
660;DY;16-Sep-19;31;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
661;DY;16-Sep-19;32;lvi;1;NA;NA;
662;DY;16-Sep-19;33;lvi;0;vyi;say/big flood/bunch of fruit;MC edited meaning for clarity
663;DY;16-Sep-19;34;lvi;1;NA;NA;
664;DY;16-Sep-19;35;lvi;1;NA;NA;
665;DY;16-Sep-19;36;lvi;1;NA;NA;
666;DY;16-Sep-19;1;meyadi;0;neyadi;0;
667;DY;16-Sep-19;2;meyadi;1;NA;NA;
668;DY;16-Sep-19;3;meyadi;1;NA;NA;
669;DY;16-Sep-19;4;meyadi;1;NA;NA;
670;DY;16-Sep-19;5;meyadi;1;NA;NA;
671;DY;16-Sep-19;6;meyadi;1;NA;NA;
672;DY;16-Sep-19;7;meyadi;1;NA;NA;
673;DY;16-Sep-19;8;meyadi;1;NA;NA;
674;DY;16-Sep-19;9;meyadi;1;NA;NA;
675;DY;16-Sep-19;10;meyadi;1;NA;NA;
676;DY;16-Sep-19;11;meyadi;1;NA;NA;
677;DY;16-Sep-19;12;meyadi;1;NA;NA;
678;DY;16-Sep-19;13;meyadi;1;NA;NA;
679;DY;16-Sep-19;14;meyadi;0;miyedi;0;
680;DY;16-Sep-19;15;meyadi;1;NA;NA;
681;DY;16-Sep-19;16;meyadi;1;NA;NA;
682;DY;16-Sep-19;17;meyadi;1;NA;NA;
683;DY;16-Sep-19;18;meyadi;1;NA;NA;
684;DY;16-Sep-19;19;meyadi;0;meye--di;0;
685;DY;16-Sep-19;20;meyadi;1;NA;NA;
686;DY;16-Sep-19;21;meyadi;1;NA;NA;
687;DY;16-Sep-19;1;mituye;1;NA;NA;
688;DY;16-Sep-19;2;mituye;1;NA;NA;
689;DY;16-Sep-19;3;mituye;1;NA;NA;
690;DY;16-Sep-19;4;mituye;1;NA;NA;
691;DY;16-Sep-19;5;mituye;1;NA;NA;
692;DY;16-Sep-19;6;mituye;0;miteye;0;
693;DY;16-Sep-19;7;mituye;1;NA;NA;
694;DY;16-Sep-19;8;mituye;1;NA;NA;
695;DY;16-Sep-19;9;mituye;1;NA;NA;
696;DY;16-Sep-19;10;mituye;1;NA;NA;
697;DY;16-Sep-19;11;mituye;1;NA;NA;
698;DY;16-Sep-19;12;mituye;1;NA;NA;
699;DY;16-Sep-19;13;mituye;1;NA;NA;
700;DY;16-Sep-19;14;mituye;1;NA;NA;
701;DY;16-Sep-19;15;mituye;0;mituya;0;
702;DY;16-Sep-19;16;mituye;1;NA;NA;
703;DY;16-Sep-19;17;mituye;0;mituya;0;
704;DY;16-Sep-19;18;mituye;1;NA;NA;
705;DY;16-Sep-19;19;mituye;1;mi--tu--ye;NA;the right syllables, but with spaces
706;DY;16-Sep-19;20;mituye;0;mituya;0;
707;DY;16-Sep-19;21;mituye;1;NA;NA;
708;DY;16-Sep-19;22;mituye;1;NA;NA;
709;DY;16-Sep-19;23;mituye;1;NA;NA;
710;DY;16-Sep-19;24;mituye;1;NA;NA;
711;DY;16-Sep-19;25;mituye;1;mi--tu--ye;NA;the right syllables, but with spaces
712;DY;16-Sep-19;26;mituye;0;mi--tu--ya;0;
713;DY;16-Sep-19;27;mituye;1;NA;NA;
714;DY;16-Sep-19;28;mituye;0;mituyet;0;
715;DY;16-Sep-19;29;mituye;1;NA;NA;
716;DY;17-Sep-19;1;nademo;1;NA;NA;
717;DY;17-Sep-19;2;nademo;1;NA;NA;
718;DY;17-Sep-19;3;nademo;0;natemo;0;
719;DY;17-Sep-19;4;nademo;0;lavu;0;
720;DY;17-Sep-19;5;nademo;1;NA;NA;
721;DY;17-Sep-19;6;nademo;1;NA;NA;
722;DY;17-Sep-19;7;nademo;1;NA;NA;
723;DY;17-Sep-19;8;nademo;1;NA;NA;
724;DY;17-Sep-19;9;nademo;1;NA;NA;
725;DY;17-Sep-19;10;nademo;0;enade--mo;0;
726;DY;17-Sep-19;11;nademo;1;NA;NA;
727;DY;17-Sep-19;12;nademo;1;NA;NA;
728;DY;17-Sep-19;13;nademo;1;NA;NA;
729;DY;17-Sep-19;14;nademo;1;NA;NA;
730;DY;17-Sep-19;15;nademo;1;NA;NA;
731;DY;17-Sep-19;16;nademo;0;navu--u;0;
732;DY;17-Sep-19;17;nademo;0;loudî;English: loud;
733;DY;17-Sep-19;18;nademo;1;NA;NA;
734;DY;17-Sep-19;19;nademo;1;NA;NA;
735;DY;17-Sep-19;20;nademo;1;NA;NA;
736;DY;17-Sep-19;21;nademo;1;NA;NA;
737;DY;17-Sep-19;22;nademo;1;NA;NA;
738;DY;17-Sep-19;23;nademo;1;NA;NA;
739;DY;17-Sep-19;24;nademo;1;NA;NA;
740;DY;17-Sep-19;1;nayeki;1;NA;NA;
741;DY;17-Sep-19;2;nayeki;1;NA;NA;
742;DY;17-Sep-19;3;nayeki;1;NA;NA;
743;DY;17-Sep-19;4;nayeki;1;NA;NA;
744;DY;17-Sep-19;5;nayeki;1;NA;NA;
745;DY;17-Sep-19;6;nayeki;0;nayek:ii--k:ii;"banana/there (k:ii only; nakek:ii is not a word)";MC edited meaning for clarity
746;DY;17-Sep-19;7;nayeki;1;NA;NA;
747;DY;17-Sep-19;8;nayeki;1;NA;NA;
748;DY;17-Sep-19;9;nayeki;1;NA;NA;
749;DY;17-Sep-19;10;nayeki;1;NA;NA;
750;DY;17-Sep-19;11;nayeki;1;NA;NA;
751;DY;17-Sep-19;12;nayeki;1;NA;NA;
752;DY;17-Sep-19;13;nayeki;1;NA;NA;
753;DY;17-Sep-19;14;nayeki;1;NA;NA;
754;DY;17-Sep-19;15;nayeki;1;NA;NA;
755;DY;17-Sep-19;16;nayeki;1;NA;NA;
756;DY;17-Sep-19;17;nayeki;1;NA;NA;
757;DY;17-Sep-19;18;nayeki;1;NA;NA;
758;DY;17-Sep-19;19;nayeki;1;NA;NA;
759;DY;17-Sep-19;20;nayeki;1;NA;NA;
760;DY;17-Sep-19;21;nayeki;1;NA;NA;
761;DY;17-Sep-19;22;nayeki;0;nayaki;0;
762;DY;17-Sep-19;23;nayeki;1;NA;NA;
763;DY;17-Sep-19;24;nayeki;1;NA;NA;
764;DY;17-Sep-19;25;nayeki;0;nake-k:ii;0;
765;DY;17-Sep-19;26;nayeki;1;NA;NA;
766;DY;17-Sep-19;1;noki;1;NA;NA;
767;DY;17-Sep-19;2;noki;1;NA;NA;
768;DY;17-Sep-19;3;noki;1;NA;NA;
769;DY;17-Sep-19;4;noki;1;NA;NA;
770;DY;17-Sep-19;5;noki;1;NA;NA;
771;DY;17-Sep-19;6;noki;0;nokî;0;
772;DY;17-Sep-19;7;noki;0;no--k:ii;"banana/there (k:ii only; nakek:ii is not a word)";MC edited meaning for clarity
773;DY;17-Sep-19;8;noki;1;NA;NA;
774;DY;17-Sep-19;9;noki;1;NA;NA;
775;DY;17-Sep-19;10;noki;1;NA;NA;
776;DY;17-Sep-19;11;noki;1;NA;NA;
777;DY;17-Sep-19;12;noki;1;NA;NA;
778;DY;17-Sep-19;13;noki;1;NA;NA;
779;DY;17-Sep-19;14;noki;1;NA;NA;
780;DY;17-Sep-19;15;noki;1;NA;NA;
781;DY;17-Sep-19;16;noki;1;NA;NA;
782;DY;17-Sep-19;17;noki;1;NA;NA;
783;DY;17-Sep-19;18;noki;1;NA;NA;
784;DY;17-Sep-19;19;noki;0;nok:ii;0;
785;DY;17-Sep-19;20;noki;1;NA;NA;
786;DY;17-Sep-19;21;noki;1;NA;NA;
787;DY;17-Sep-19;22;noki;1;NA;NA;
788;DY;17-Sep-19;23;noki;1;NA;NA;
789;DY;17-Sep-19;24;noki;0;no--k:ii;"banana/there (k:ii only; nakek:ii is not a word)";MC edited meaning for clarity
790;DY;17-Sep-19;25;noki;0;no--k:ii;"banana/there (k:ii only; nakek:ii is not a word)";MC edited meaning for clarity
791;DY;17-Sep-19;26;noki;1;NA;NA;
792;DY;17-Sep-19;27;noki;1;NA;NA;
793;DY;17-Sep-19;1;nomi;1;NA;NA;
794;DY;17-Sep-19;2;nomi;1;NA;NA;
795;DY;17-Sep-19;3;nomi;1;NA;NA;
796;DY;17-Sep-19;4;nomi;1;NA;NA;
797;DY;17-Sep-19;5;nomi;1;NA;NA;
798;DY;17-Sep-19;6;nomi;1;NA;NA;
799;DY;17-Sep-19;7;nomi;1;NA;NA;
800;DY;17-Sep-19;8;nomi;1;NA;NA;
801;DY;17-Sep-19;9;nomi;1;NA;NA;
802;DY;17-Sep-19;10;nomi;1;NA;NA;
803;DY;17-Sep-19;11;nomi;1;NA;NA;
804;DY;17-Sep-19;12;nomi;1;NA;NA;
805;DY;17-Sep-19;13;nomi;1;NA;NA;
806;DY;17-Sep-19;14;nomi;1;NA;NA;
807;DY;17-Sep-19;15;nomi;1;NA;NA;
808;DY;17-Sep-19;16;nomi;1;NA;NA;
809;DY;17-Sep-19;17;nomi;1;NA;NA;
810;DY;17-Sep-19;18;nomi;1;NA;NA;
811;DY;17-Sep-19;19;nomi;1;NA;NA;
812;DY;17-Sep-19;20;nomi;1;NA;NA;
813;DY;17-Sep-19;21;nomi;1;NA;NA;
814;DY;17-Sep-19;22;nomi;1;NA;NA;
815;DY;17-Sep-19;23;nomi;1;NA;NA;
816;DY;17-Sep-19;24;nomi;1;NA;NA;
817;DY;17-Sep-19;25;nomi;1;NA;NA;
818;DY;17-Sep-19;26;nomi;1;NA;NA;
819;DY;17-Sep-19;1;nomiwake;1;NA;NA;
820;DY;17-Sep-19;2;nomiwake;1;NA;NA;
821;DY;17-Sep-19;3;nomiwake;1;NA;NA;
822;DY;17-Sep-19;4;nomiwake;1;NA;NA;
823;DY;17-Sep-19;5;nomiwake;1;NA;NA;
824;DY;17-Sep-19;6;nomiwake;1;NA;NA;
825;DY;17-Sep-19;7;nomiwake;1;NA;NA;
826;DY;17-Sep-19;8;nomiwake;1;NA;NA;
827;DY;17-Sep-19;9;nomiwake;1;NA;NA;
828;DY;17-Sep-19;10;nomiwake;0;nómywu--wake;middle word is a name;MC edited meaning for clarity
829;DY;17-Sep-19;11;nomiwake;1;NA;NA;
830;DY;17-Sep-19;12;nomiwake;1;NA;NA;
831;DY;17-Sep-19;13;nomiwake;1;NA;NA;
832;DY;17-Sep-19;14;nomiwake;1;NA;NA;
833;DY;17-Sep-19;15;nomiwake;1;NA;NA;
834;DY;17-Sep-19;16;nomiwake;1;NA;NA;
835;DY;17-Sep-19;17;nomiwake;1;no--mi--wake;NA;the right syllables, but with spaces
836;DY;17-Sep-19;18;nomiwake;1;no--mi--wake;NA;the right syllables, but with spaces
837;DY;17-Sep-19;19;nomiwake;1;NA;NA;
838;DY;17-Sep-19;20;nomiwake;0;nemwiwate;0;
839;DY;17-Sep-19;21;nomiwake;0;no--mi--wake;0;
840;DY;17-Sep-19;22;nomiwake;1;NA;NA;
841;DY;17-Sep-19;23;nomiwake;1;NA;NA;
842;DY;17-Sep-19;24;nomiwake;1;NA;NA;
843;DY;17-Sep-19;25;nomiwake;0;forme-wake;0;
844;DY;17-Sep-19;26;nomiwake;1;NA;NA;
845;DY;17-Sep-19;27;nomiwake;1;NA;NA;
846;DY;17-Sep-19;1;nopimade;0;nopinape;0;
847;DY;17-Sep-19;2;nopimade;0;nopinate;0;
848;DY;17-Sep-19;3;nopimade;1;NA;NA;
849;DY;17-Sep-19;4;nopimade;0;nopima;0;
850;DY;17-Sep-19;5;nopimade;0;nopina--made;0;
851;DY;17-Sep-19;6;nopimade;1;NA;NA;
852;DY;17-Sep-19;7;nopimade;1;NA;NA;
853;DY;17-Sep-19;8;nopimade;0;nopimate;0;
854;DY;17-Sep-19;9;nopimade;1;NA;NA;
855;DY;17-Sep-19;10;nopimade;1;NA;NA;
856;DY;17-Sep-19;11;nopimade;1;NA;NA;
857;DY;17-Sep-19;12;nopimade;1;NA;NA;
858;DY;17-Sep-19;13;nopimade;0;nopima-made;0;
859;DY;17-Sep-19;14;nopimade;1;NA;NA;
860;DY;17-Sep-19;15;nopimade;0;nopinade;0;
861;DY;17-Sep-19;16;nopimade;0;nopimate;0;
862;DY;17-Sep-19;17;nopimade;0;nopimate;0;
863;DY;17-Sep-19;18;nopimade;0;nopinade;0;
864;DY;17-Sep-19;19;nopimade;1;NA;NA;
865;DY;17-Sep-19;20;nopimade;0;nopinate;0;
866;DY;17-Sep-19;21;nopimade;1;NA;NA;
867;DY;17-Sep-19;22;nopimade;0;nopimate;0;
868;DY;17-Sep-19;23;nopimade;0;nopimate;0;
869;DY;17-Sep-19;24;nopimade;1;NA;NA;
870;DY;17-Sep-19;25;nopimade;1;NA;NA;
871;DY;17-Sep-19;26;nopimade;1;NA;NA;
872;DY;17-Sep-19;27;nopimade;0;nopinade;0;
873;DY;17-Sep-19;28;nopimade;1;NA;NA;
874;DY;17-Sep-19;29;nopimade;0;nopi--mate;0;
875;DY;17-Sep-19;30;nopimade;0;nopimat;0;
876;DY;17-Sep-19;31;nopimade;1;NA;NA;
877;DY;17-Sep-19;32;nopimade;0;mote--mate;0;
878;DY;17-Sep-19;33;nopimade;0;nopi--mate;0;Anna writes: not clear
879;DY;17-Sep-19;34;nopimade;0;no-pinêt;English: no peanut;
880;DY;17-Sep-19;35;nopimade;1;NA;NA;
881;DY;17-Sep-19;36;nopimade;1;NA;NA;
882;DY;17-Sep-19;37;nopimade;1;NA;NA;
883;DY;17-Sep-19;38;nopimade;0;nopinade;0;
884;DY;17-Sep-19;39;nopimade;0;nopimate;0;
885;DY;17-Sep-19;40;nopimade;0;nopima;0;
886;DY;17-Sep-19;41;nopimade;0;nopimate;0;
887;DY;17-Sep-19;42;nopimade;1;NA;NA;
888;DY;17-Sep-19;43;nopimade;1;NA;NA;
889;DY;17-Sep-19;44;nopimade;1;NA;NA;
890;DY;17-Sep-19;45;nopimade;0;nopimate;0;
891;DY;17-Sep-19;46;nopimade;1;NA;NA;
892;DY;17-Sep-19;47;nopimade;1;NA;NA;
893;DY;17-Sep-19;48;nopimade;1;NA;NA;
894;DY;17-Sep-19;49;nopimade;1;nopi--made;NA;the right syllables, but with spaces
895;DY;17-Sep-19;50;nopimade;1;NA;NA;
896;DY;17-Sep-19;51;nopimade;1;NA;NA;
897;DY;17-Sep-19;52;nopimade;1;NA;NA;
898;DY;17-Sep-19;53;nopimade;1;NA;NA;
899;DY;17-Sep-19;54;nopimade;0;nopinape;0;
900;DY;17-Sep-19;55;nopimade;0;nopinade;0;
901;DY;17-Sep-19;56;nopimade;1;NA;NA;
902;DY;17-Sep-19;57;nopimade;0;nopimate;0;
903;DY;17-Sep-19;58;nopimade;0;nopimate;0;
904;DY;17-Sep-19;59;nopimade;0;nopimate;0;
905;DY;17-Sep-19;1;nuyedi;1;NA;NA;
906;DY;17-Sep-19;2;nuyedi;1;NA;NA;
907;DY;17-Sep-19;3;nuyedi;1;NA;NA;
908;DY;17-Sep-19;4;nuyedi;0;nodedi;English: no daddy;
909;DY;17-Sep-19;5;nuyedi;1;NA;NA;
910;DY;17-Sep-19;6;nuyedi;1;NA;NA;
911;DY;17-Sep-19;7;nuyedi;1;NA;NA;
912;DY;17-Sep-19;8;nuyedi;1;NA;NA;
913;DY;17-Sep-19;9;nuyedi;1;NA;NA;
914;DY;17-Sep-19;10;nuyedi;1;NA;NA;
915;DY;17-Sep-19;11;nuyedi;1;NA;NA;
916;DY;17-Sep-19;12;nuyedi;1;NA;NA;
917;DY;17-Sep-19;13;nuyedi;1;NA;NA;
918;DY;17-Sep-19;14;nuyedi;1;NA;NA;
919;DY;17-Sep-19;15;nuyedi;1;NA;NA;
920;DY;17-Sep-19;16;nuyedi;1;NA;NA;
921;DY;17-Sep-19;17;nuyedi;0;nuyeté;0;
922;DY;17-Sep-19;18;nuyedi;1;NA;NA;
923;DY;17-Sep-19;19;nuyedi;1;NA;NA;
924;DY;17-Sep-19;20;nuyedi;1;NA;NA;
925;DY;17-Sep-19;21;nuyedi;1;NA;NA;
926;DY;17-Sep-19;22;nuyedi;1;NA;NA;
